hz,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,Marker
433,-0.0018296337003000937,-0.0007178032572884681,-0.0007108509758135041,-0.0015566169754320897,-0.0008394874025265042,-0.0004257954269016031,-0.0014907959397266388,0.0004732001694268134,-0.0006460038110939423,0.0008395010572788829,-0.0032484284388242524,-0.0015987895738842676,-0.0016225383400483308,-0.001783101559042316,-0.0020214057994852336,TASK
434,-0.0018323678672336374,-0.0007046125043030775,-0.000695289849886508,-0.001543363043960191,-0.0007873819908680866,-0.00039433021126710627,-0.0014741991807422537,0.0004885305675695076,-0.0006339229498824738,0.0008621978653714367,-0.003230044295653699,-0.0015911732173488494,-0.0016101032524728724,-0.0017699358373987073,-0.002021388618474333,TASK
435,-0.0018350456787124712,-0.0006911257828231485,-0.0006797147990445715,-0.0015299928014635457,-0.0007354099875137399,-0.0003637488096935775,-0.00145769518030899,0.0005035562289372874,-0.0006227218873797925,0.0008845538609643115,-0.003211102652827775,-0.0015836291426762996,-0.0015975318347163257,-0.0017564550364680877,-0.0020219263579005047,TASK
436,-0.0018376619583911772,-0.0006773534087061671,-0.000664142298816857,-0.0015165219865364607,-0.0006836177995435881,-0.00033408024634543456,-0.0014412999648553675,0.0005182666921872501,-0.0006124163644129701,0.0009065563104100941,-0.0031916365661194303,-0.001576172236273305,-0.0015848374640951494,-0.0017426703740935406,-0.002023036782275234,TASK
437,-0.0018402113854319693,-0.0006633060493255673,-0.0006485888055744244,-0.0015029663170091,-0.0006320519144164738,-0.0003053527108215239,-0.0014250292780273086,0.0005326515626980499,-0.000603021234607087,0.0009281925383517117,-0.003171679643654255,-0.0015688173116926406,-0.0015720336639728238,-0.0017285935131083863,-0.002024736145116543,TASK
438,-0.001842688497720305,-0.0006489947124287263,-0.0006330707363717453,-0.0014893414684255585,-0.0005807588520969765,-0.0002775935269993591,-0.0014088985589245356,0.0005467005224864622,-0.0005945504438189735,0.0009494499396836427,-0.0031512660035151675,-0.0015615790876872915,-0.0015591340851243492,-0.0017142365462405526,-0.0020270391388334747,TASK
439,-0.0018450876953301555,-0.0006344307344765941,-0.000617604448745818,-0.0014756630525065812,-0.0005297851167027556,-0.000250829122632788,-0.0013929229206229197,0.0005604033403508773,-0.0005870170104213208,0.0009703159917650362,-0.003130430230638262,-0.0015544721662212459,-0.0015461524868024845,-0.0016996119802770945,-0.0020299588453295842,TASK
440,-0.0018474032442375443,-0.0006196257684777326,-0.0006022062204973116,-0.0014619465956243177,-0.0004791771477239814,-0.0002250849997385289,-0.0013771171290097764,0.0005737498822322136,-0.0005804330064622223,0.000990778266873449,-0.0031092073330525965,-0.0015475110104658481,-0.0015331027175297927,-0.0016847327195088913,-0.002033506687369022,TASK
441,-0.0018496292802804748,-0.0006045917713302775,-0.0005868922294783356,-0.0014482075173165283,-0.00042898127086759847,-0.000200385705806322,-0.0013614955819588582,0.0005867301217820062,-0.0005748095397243283,0.0010108244448873939,-0.003087632697517549,-0.0015407099228108624,-0.0015199986956411118,-0.0016696120484766084,-0.0020376923807480973,TASK
442,-0.0018517598133630884,-0.0005893409906861376,-0.0005716785334115076,-0.001434461108867843,-0.0003792436485800985,-0.00017675480586679744,-0.0013460722888715489,0.0005993341511270317,-0.0005701567367069743,0.0010304423261851205,-0.0030657420446122737,-0.0015340830229194887,-0.001506854389601501,-0.0016542636140402126,-0.0020425238873146056,TASK
443,-0.0018537887319015202,-0.0005738859513524062,-0.0005565810497650769,-0.0014207225119855942,-0.0003300102303034451,-0.00015421485545032902,-0.001330860850610299,0.0006115521918191583,-0.0005664837265536816,0.0010496198447467076,-0.0030435713833326205,-0.0015276442258567455,-0.0014936837981252024,-0.0016387014067953658,-0.002048007368876394,TASK
444,-0.0018557098075084643,-0.0005582394412457424,-0.0005416155357089159,-0.001407006697597768,-0.0002813267025195418,-0.00013278737446944253,-0.0013158744398501466,0.0006233746059585987,-0.0005637986259465785,0.0010683450814456753,-0.003021156965251545,-0.0015214072203207005,-0.0014805009301215315,-0.0016229397418610922,-0.002054147142039945,TASK
445,-0.0018575166999132606,-0.0005424144969161149,-0.0005267975681761824,-0.0013933284448005977,-0.00023323843863946436,-0.00011249282205644988,-0.0013011257818736953,0.0006347919074782007,-0.0005621085249882588,0.0010866062775160266,-0.002998535238299768,-0.0015153854470060855,-0.001467319784494016,-0.0016069932390641527,-0.002060945634018943,TASK
446,-0.0018592029621137696,-0.000526424388657003,-0.0005121425240554703,-0.0013797023199832034,-0.00018579044879433668,-9.335057238715294e-05,-0.0012866271358344158,0.0006457947735759182,-0.0005614194740906571,0.0011043918481798746,-0.0029757428002239626,-0.001509592077129811,-0.00145415432981943,-0.0015908768025465468,-0.002068403339451981,TASK
447,-0.0018607620457560953,-0.0005102826052198109,-0.0004976655605381717,-0.0013661426561565996,-0.0001390273295854296,-7.537889152053586e-05,-0.0012723902765129074,0.000656374056282078,-0.0005617364718895122,0.0011216903964204436,-0.0029528163517803458,-0.0015040399911479215,-0.0014410184839336944,-0.0015746055998235179,-0.0020765187782676373,TASK
448,-0.001862187306737781,-0.0004940028381508578,-0.00048338159564576054,-0.0013526635325142055,-9.299321385153715e-05,-5.859491528345355e-05,-0.0012584264765900196,0.0006665207941475201,-0.0005630634542019508,0.001138490726884549,-0.00292979264972192,-0.0014987417576934185,-0.0014279260934518946,-0.00155819504032039,-0.0020852884546343478,TASK
449,-0.0018634720110297575,-0.0004775989657699205,-0.0004693052889615352,-0.0013392787542508616,-4.773172051232826e-05,-4.301462822830365e-05,-0.001244746489460378,0.0006762262240383308,-0.0005654032840436608,0.0011547818598983068,-0.0029067084596380776,-0.001493709612764296,-0.0014148909132499009,-0.0015416607534173951,-0.002094706817031439,TASK
450,-0.0018646093407120035,-0.0004610850368099265,-0.00045545102259125564,-0.0013260018326670948,-3.2859045466285784e-06,-2.8652843690696837e-05,-0.0012313605326093012,0.0006854817930222993,-0.0005687577427210874,0.001170553045579282,-0.002883600508705474,-0.0014889554391909715,-0.0014019265859352812,-0.001525018566032581,-0.002104766219476785,TASK
451,-0.0018655924002175211,-0.0004444752537378923,-0.00044183288237693516,-0.001312845965585116,4.030179283488885e-05,-1.552318497307888e-05,-0.0012182782715754402,0.0006942791703319047,-0.0005731275220129396,0.0011857937780277625,-0.0028605054384094053,-0.001484490746412146,-0.0013890466213353837,-0.0015082844797736157,-0.0021154568839454884,TASK
452,-0.0018664142227788811,-0.00042778395577779604,-0.0004284646393878307,-0.0012998240181028165,8.298959376293021e-05,-3.6380676791505136e-06,-0.0012055088045209257,0.0007026102593881299,-0.000578512217454233,0.0012004938095795618,-0.0028374597572950353,-0.0014803266505878585,-0.0013762643760305846,-0.0014914746476901402,-0.002126766864012944,TASK
453,-0.0018670677770712737,-0.0004110256016565545,-0.0004153597317124748,-0.0012869485037115909,0.00012473643296882298,6.991316777119755e-06,-0.001193060647430242,0.0007104672098690378,-0.0005849103227349081,0.001214643165102152,-0.0028144997938078847,-0.0014764738550782806,-0.001363593032960807,-0.0014746053506590052,-0.0021386820097545134,TASK
454,-0.0018675459740456783,-0.00039421475209476086,-0.0004025312465752858,-0.0012742315658035874,0.00016550200666968053,1.635501646530006e-05,-0.0011809417199582293,0.0007178424298067028,-0.000592319225223981,0.0012282321563157005,-0.0027916616492830253,-0.001472942631316485,-0.0013510455811334666,-0.0014576929734354258,-0.002151185933932902,TASK
455,-0.0018678416739454345,-0.00037736605206428655,-0.0003899919028010542,-0.0012616849595934985,0.00020524682101939707,2.4444333013658517e-05,-0.001169159331947085,0.000724728597695651,-0.0006007352026289302,0.0012412513961200375,-0.0027689811511423497,-0.0014697428001030756,-0.0013386347954610373,-0.0014407539804037345,-0.0021642599795031582,TASK
456,-0.0018679476934991969,-0.00036049421283531745,-0.00037775403365023885,-0.0012493200344796524,0.0002439322400653336,3.1251834445467086e-05,-0.0011577201706314646,0.0007311186745956972,-0.0006101534207989489,0.0012536918129084566,-0.0027464938063591422,-0.0014668837133502075,-0.0013263732167564024,-0.0014238048910619801,-0.0021778831884639986,TASK
457,-0.0018678568132829364,-0.0003436139938357176,-0.0003658295700476762,-0.0012371477168686422,0.00028152053315066506,3.6771366757413614e-05,-0.0011466302885500095,0.0007370059162117132,-0.000620567932679399,0.0012655446648486448,-0.0027242347552489414,-0.0014643742363021136,-0.0013142731319141228,-0.0014068622552751984,-0.002192032272083003,TASK
458,-0.0018675617852433844,-0.0003267401843460654,-0.0003542300242269328,-0.001225178493487341,0.0003179749217025029,4.099806422239085e-05,-0.0011358950921809723,0.0007423838849326267,-0.0006319716784236647,0.001276801554111038,-0.0027022387256454066,-0.001462222730258797,-0.00130234655430564,-0.0013899426283326454,-0.002206681582521999,TASK
459,-0.0018670553403749824,-0.0003098875850539839,-0.00034296647381208527,-0.0012134223952055241,0.00035325962534616274,4.392835840017449e-05,-0.0011255193313187088,0.000747246461811593,-0.0006443564866673641,0.0012874544410243802,-0.0026805399875195497,-0.001460437035829072,-0.0012906052044163428,-0.0013730625458447617,-0.0022218030858880133,TASK
460,-0.0018663301965421899,-0.00029307098949170703,-0.00033204954635834914,-0.001201888981391869,0.0003873399072862201,4.5559985840850064e-05,-0.0011155070892071054,0.0007515878584691392,-0.0006577130769686522,0.0012974956581381617,-0.002659172308100195,-0.0014590244567385983,-0.0012790604907522178,-0.001356238498516017,-0.002237366336734213,TASK
461,-0.001865379066438643,-0.0002763051653811355,-0.0003214894043724147,-0.001190587324825456,0.0004201821188954506,4.589199446713033e-05,-0.0011058617734450943,0.0007554026289008296,-0.0006720310634171067,0.0013069179241713693,-0.002638168907553081,-0.0014579917442180419,-0.001267723491043639,-0.0013394869068301422,-0.0022533384540345475,TASK
462,-0.0018641946656744895,-0.00025960483591080897,-0.0003112957308329268,-0.0011795259971843085,0.00045175374345314415,4.4924748623116195e-05,-0.001096586107678658,0.0007586856811707845,-0.0006872989594124843,0.0013157143578267235,-0.0026175624152753943,-0.0014573450819958314,-0.001256604933773598,-0.0013228240956845556,-0.002269684098655381,TASK
463,-0.0018627697209829294,-0.00024298466096950576,-0.00030147771523102694,-0.0011687130551319032,0.00048202343897486236,4.265993277833592e-05,-0.001087682124092767,0.0007614322889722818,-0.0007035041836133219,0.0013238784914495537,-0.002597384826861837,-0.0014570900719194173,-0.0012457151800573927,-0.001306266269011038,-0.002286365452346715,TASK
464,-0.001861096978536735,-0.0002264592183613014,-0.00029204404015026873,-0.0011581560270218626,0.000510961080076363,3.910055387740382e-05,-0.0010791511567158497,0.0007636381030364924,-0.0007206330670542033,0.0013314042845101724,-0.0025776674617976666,-0.0014572317202282581,-0.0012350642059004867,-0.0012898294844199006,-0.0023033421982748665,TASK
465,-0.0018591692123653596,-0.00021004298502709902,-0.0002830028684047167,-0.0011478619002403675,0.0005385377988150197,3.425094232691419e-05,-0.00107099383554851,0.0007652991623703223,-0.0007386708614291316,0.0013382861368886085,-0.0025584409219332567,-0.001457774424501038,-0.0012246615848609122,-0.0012735296279050446,-0.0023205715031163806,TASK
466,-0.0018569792328629545,-0.0001937503182977322,-0.0002743618307533864,-0.0011378371092051523,0.0005647260244529273,2.811675161273463e-05,-0.0010632100815272422,0.0007664119053042385,-0.0007576017485373653,0.0013445189019405212,-0.002539735050793945,-0.001458721961298934,-0.0012145164711421666,-0.0012573823886473968,-0.0023380080007290582,TASK
467,-0.0018545198953774755,-0.00017759543720383564,-0.0002661280142085958,-0.0011280875240391069,0.0005894995220866936,2.0704956542199693e-05,-0.0010557991023329926,0.0007669731803309335,-0.0007774088508866055,0.0013500978993229592,-0.0025215788937778837,-0.0014600774745259762,-0.0012046375831421727,-0.0012414032339542365,-0.002355603777408504,TASK
468,-0.0018517841088708303,-0.00016159240386770133,-0.00025830795095514866,-0.0011186184399358322,0.0006128334300898384,1.2023850107209782e-05,-0.0010487593890534394,0.0007669802567156478,-0.0007980742434473951,0.0013550189275586878,-0.0025040006592936905,-0.0014618434645267374,-0.0011950331874833794,-0.0012256073843719272,-0.0023733083587267768,TASK
469,-0.001848764844639857,-0.0001457551050023734,-0.0002509076078965664,-0.001109434567233627,0.0006347042963147148,2.083038965674383e-06,-0.0010420887137069094,0.0007664308348589367,-0.0008195789665511654,0.0013592782763178933,-0.002487027680888574,-0.0014640217779407954,-0.0011857110835485922,-0.0012100097890094946,-0.002391068697932851,TASK
470,-0.0018454551450877172,-0.00013009723354318362,-0.00024393237684395023,-0.0011005400222136217,0.0006550901130019933,-9.106562459778016e-06,-0.0010357841276348806,0.0007653230563928392,-0.0008419030399232147,0.0013628727383959783,-0.0024706863804164368,-0.0014666135983325518,-0.001176678588546613,-0.001194625101110352,-0.002408829165873953,TASK
471,-0.0018418481325352346,-0.0001146322704368863,-0.00023738706536227726,-0.0010919383186368734,0.0006739703503467779,-2.153273926542871e-05,-0.001029841960769019,0.0007636555139913242,-0.0008650254778406214,0.001365799621366391,-0.0024550022322943144,-0.0014696194376141096,-0.001167942523131168,-0.0011794676539093351,-0.002426531542378041,TASK
472,-0.0018379370180614312,-9.937346661344947e-05,-0.0002312758882882655,-0.0010836323600344345,0.0006913259886717981,-3.518198473057097e-05,-0.0010242578217776756,0.0007614272608760431,-0.000888924305403906,0.0013680567588874731,-0.002439999728894172,-0.0014730391282780078,-0.0011595091975960348,-0.0011645514368119386,-0.00244411500903079,TASK
473,-0.0018337151103625087,-8.433382516542944e-05,-0.0002256024599331315,-0.001075624432763461,0.0007071395491592661,-5.0039510358710574e-05,-0.0010190265990958165,0.0007586378199986359,-0.0009135765759099464,0.0013696425216424835,-0.0024257023471157928,-0.001476871816455687,-0.001151384398668627,-0.0011498900719323908,-0.002461516143303956,TASK
474,-0.00182917582461834,-6.952608375970478e-05,-0.00022036978698281539,-0.0010679161998415772,0.0007213951230944267,-6.608925729102298e-05,-0.0010141424628413002,0.000755287192880845,-0.0009389583893125573,0.0013705558278921306,-0.002412132516185043,-0.0014811159558166078,-0.001143573376923653,-0.001135496791026862,-0.0024786689140714885,TASK
475,-0.0018243126913554692,-5.496269730612287e-05,-0.0002155802621074631,-0.0010605086955707617,0.0007340783995752271,-8.331390908570841e-05,-0.0010095988676193496,0.0007513758680939847,-0.0009650449117558161,0.0013707961536191648,-0.0023993115867204364,-0.0014857693023219327,-0.0011360808348377393,-0.0011213844128577061,-0.002495504678715282,TASK
476,-0.0018191193652955056,-4.0655820907410146e-05,-0.00021123565829113373,-0.0010534023209610621,0.0007451766916440439,-0.0001016949058554146,-0.0010053885562161806,0.0007469048293595259,-0.0009918103961641138,0.0013703635422448496,-0.002387259801109271,-0.0014908289098457396,-0.0011289109155052034,-0.0011075653210242005,-0.0025119521822991784,TASK
477,-0.0018135896341777797,-2.661729311441343e-05,-0.00020733712389184826,-0.001046596839963547,0.0007546789607989317,-0.00012121245975340493,-0.0010015035641815103,0.0007418755632527511,-0.001019228203871689,0.0013692586138973665,-0.0023759962652332017,-0.001496291126675629,-0.0011220671920344023,-0.0010940514422947518,-0.0025284080319884442,TASK
478,-0.0018077174275449998,-1.2858619510432352e-05,-0.00020388517844132818,-0.0010400913765208695,0.0007625758398435252,-0.00014184557179765266,-0.000997935225298839,0.0007362900664917841,-0.001047270827273264,0.0013674825742125852,-0.0023655389215813914,-0.001502151592903625,-0.0011155526576432909,-0.0010808542254749998,-0.002544854402891608,TASK
